district_no,year,yield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,state_name,latitude,longitude,avg_elevation,avg_soil_pawc
09574,1997,50.2,201.30302,16.70235,0.0,15850162.0,9.65597,12.01978,21.67574,15.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1998,53.46,297.40402,15.57046,5.0,13667414.0,8.10094,11.67198,19.77292,17.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1999,53.34,232.54298,17.39638,0.0,15346758.0,8.63988,13.18566,21.82553,11.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2000,57.01,274.38293,15.77868,0.0,14576057.0,7.69756,12.1744,19.87197,15.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2001,53.16,296.36206,16.06468,2.0,14734929.0,8.02138,12.13292,20.1543,16.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2002,51.53,275.115,16.18801,1.0,14725074.0,8.16061,12.26286,20.42348,20.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2003,43.83,129.92,18.08159,13.0,17755558.0,10.75184,12.61365,23.36549,25.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2004,54.49,237.70798,16.54408,1.0,15890954.0,8.5614,12.38319,20.94459,22.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2005,50.79,306.717,16.20791,2.0,15117994.0,8.35611,12.19625,20.55236,20.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2006,50.55,216.955,17.77049,7.0,16922366.0,8.7481,13.48349,22.23159,26.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2007,59.79,333.83603,15.32824,2.0,15040302.0,7.95517,11.45343,19.40859,13.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2008,59.86,251.44405,15.99603,1.0,14994497.0,8.28008,11.9904,20.27048,19.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2009,59.52,215.85402,17.27944,1.0,16271382.0,8.82318,12.93734,21.76052,10.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2010,65.78,357.18695,16.13329,8.0,15099640.0,8.31211,11.93941,20.25152,15.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2011,66.52,253.76701,16.48048,1.0,15370104.0,8.49787,12.39227,20.89014,17.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2012,65.64,178.21802,16.93803,4.0,16318168.0,9.21418,12.27286,21.48704,16.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2013,63.61,234.201,17.10385,5.0,16355795.0,9.07172,12.44678,21.5185,35.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2014,66.31,317.54404,16.61915,2.0,15127310.0,7.9851,12.7293,20.7144,11.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2015,61.18,154.43799,18.21427,17.0,16448200.0,9.77075,13.25466,23.0254,20.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,2016,62.0,210.68204,17.84645,2.0,16650143.0,9.41396,13.0996,22.51356,14.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09575,1979,49.05,180.12521,15.57502,0.0,14220761.0,8.27583,11.47293,19.74876,10.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1980,51.89,229.86844,15.84117,0.0,13574501.0,7.92738,11.96128,19.88866,13.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1981,59.26,289.32678,16.30617,0.0,13836618.0,8.04532,12.35081,20.39613,9.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1982,56.92,253.07124,17.61126,0.0,15237984.0,9.26509,13.06606,22.33115,25.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1983,39.37,169.28761,18.29382,7.0,16478276.0,10.18665,13.19255,23.3792,14.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1984,52.98,293.472,15.37516,2.0,13977661.0,7.91466,11.55449,19.46915,29.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1985,56.8,150.0392,16.59841,2.0,15869759.0,9.70563,11.76286,21.46849,23.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1986,57.46,244.42603,15.62684,1.0,15029341.0,9.1032,11.101,20.2042,20.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1987,54.41,274.2348,16.42487,0.0,14212271.0,7.9003,12.58826,20.48856,28.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1989,51.6,223.62798,16.8216,1.0,15299211.0,8.85445,12.55171,21.40616,4.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1990,56.06,174.69157,16.05724,3.0,15796525.0,9.28399,11.43744,20.72144,10.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1991,49.97,119.3308,18.30466,3.0,16598937.0,9.89627,13.30178,23.19804,8.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1992,60.33,184.83362,17.47032,7.0,15544818.0,9.21056,12.8885,22.09906,16.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1993,59.07,242.94199,15.59241,0.0,15423274.0,8.73865,11.32485,20.0635,23.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1994,53.75,240.91,18.18669,10.0,16355303.0,8.92804,13.77332,22.70136,12.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1995,59.81,264.98325,17.19637,5.0,16166614.0,8.69675,12.89721,21.59396,22.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1996,61.34,252.57684,14.83024,0.0,14682009.0,8.04733,10.93181,18.97914,32.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1997,56.3,174.8696,17.28652,0.0,16165015.0,10.18267,12.2637,22.44636,13.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1998,60.15,235.4136,16.08527,6.0,13863816.0,8.5888,11.8233,20.41209,15.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,1999,61.42,214.5712,17.92915,2.0,15625243.0,9.24943,13.33817,22.5876,9.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2000,73.03,265.46127,16.19765,0.0,14804353.0,8.14483,12.33379,20.47862,13.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2001,60.77,239.48363,16.75038,4.0,15044877.0,8.64462,12.38499,21.02961,17.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2002,72.6,225.90797,16.61262,1.0,15018346.0,8.77602,12.22626,21.00229,19.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2003,50.59,99.94243,18.6472,14.0,17898740.0,11.24136,12.82716,24.06852,20.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2004,67.07,221.41129,17.04361,0.0,16025121.0,8.83086,12.64655,21.4774,21.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2005,66.99,257.22882,16.7394,1.0,15451812.0,9.02469,12.2968,21.32148,20.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2006,69.49,198.2356,18.27211,8.0,16976372.0,9.09393,13.77843,22.87236,25.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2007,69.86,284.38437,15.84827,2.0,15229729.0,8.41136,11.63093,20.04229,13.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2008,66.28,213.29764,16.5213,1.0,15323976.0,8.72164,12.18762,20.90926,17.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2009,78.61,198.91245,17.69713,2.0,16408115.0,9.28808,13.01886,22.30694,8.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2010,57.83,302.30164,16.56078,9.0,15237581.0,8.76191,12.06293,20.82484,16.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2011,86.29,260.59073,16.86844,2.0,15657547.0,8.87975,12.48251,21.36226,17.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2012,70.15,158.27155,17.39104,4.0,16567178.0,9.64697,12.43243,22.0794,16.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2013,78.52,233.44643,17.47604,4.0,16440690.0,9.25582,12.67338,21.92921,34.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2014,92.05,308.76038,16.98266,1.0,15255876.0,8.24778,12.8894,21.13717,12.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2015,56.93,127.53801,18.65695,19.0,16552968.0,10.04337,13.48716,23.53053,20.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2016,70.59,178.63477,18.39516,5.0,16898630.0,9.83649,13.34672,23.18321,13.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2017,95.23,306.68643,16.72055,1.0,15520146.0,8.5638,12.51543,21.07922,5.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2018,60.93,125.88681,18.93857,8.0,17918400.0,10.89171,13.25064,24.14236,19.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2019,79.16,199.21516,17.71373,4.0,17068258.0,9.72334,12.69335,22.4167,6.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2020,70.2,181.60162,18.28343,8.0,16738074.0,10.07805,13.00842,23.08646,19.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09575,2021,91.07,262.13516,16.73162,0.0,14893672.0,8.62828,12.45722,21.0855,25.0,Bayern,49.56906539462451,10.46427522856487,356.623046133806,44.30047674715925
09576,1979,46.59,213.50076,15.48169,0.0,14066550.0,8.30301,11.47894,19.78196,13.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1980,45.14,255.87158,15.80842,1.0,13891516.0,8.06494,11.95852,20.02346,14.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1981,53.25,283.2285,16.36967,0.0,13819367.0,8.11552,12.48998,20.60551,9.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1982,53.81,280.45074,17.67615,1.0,15153457.0,9.21749,13.25604,22.47354,25.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1983,34.34,208.41003,18.14827,8.0,16146222.0,10.21536,13.14849,23.36384,16.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1984,47.06,302.6939,15.38577,2.0,14278674.0,8.09909,11.53145,19.63054,28.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1985,48.79,181.81766,16.59652,1.0,15923688.0,9.69522,11.94678,21.642,22.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1986,50.0,249.50688,15.68263,1.0,14975798.0,9.07574,11.27158,20.34732,19.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1987,48.59,271.0239,16.54865,0.0,14209202.0,8.03437,12.76909,20.80346,26.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1989,50.68,251.68085,16.6125,1.0,14936277.0,8.39288,12.70953,21.10241,4.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1990,49.42,203.65768,16.00656,1.0,15840033.0,9.35239,11.45288,20.80527,7.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1991,42.04,150.60075,17.83477,2.0,16311003.0,9.50894,13.13894,22.64788,8.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1992,54.75,176.0077,17.77845,8.0,15693895.0,9.30808,13.26349,22.57157,14.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1993,57.69,276.92694,15.64687,1.0,15448952.0,8.71047,11.46291,20.17338,23.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1994,48.7,255.46153,18.29404,13.0,16500444.0,8.91834,14.01202,22.93036,12.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1995,50.08,279.88077,17.12381,5.0,16278785.0,8.5301,13.04258,21.57268,24.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1996,53.36,275.21695,14.82357,0.0,14425472.0,7.88197,11.06311,18.94508,33.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1997,52.1,183.24464,17.24725,0.0,16131960.0,10.14045,12.32203,22.46248,12.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1998,55.53,274.75156,16.16413,7.0,13923332.0,8.69759,11.94951,20.6471,15.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,1999,55.0,240.98926,17.85354,3.0,15474501.0,9.01847,13.48445,22.50292,11.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2000,62.58,272.7769,16.252,1.0,14720213.0,8.16695,12.43907,20.60602,13.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2001,51.71,280.5931,16.5715,3.0,15003440.0,8.60216,12.33216,20.93432,15.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2002,63.05,303.7339,16.48363,1.0,14804559.0,8.56026,12.37017,20.93043,18.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2003,45.27,125.64692,18.69247,15.0,17918054.0,11.24412,12.9903,24.23442,23.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2004,59.25,226.7023,17.13323,1.0,16163384.0,9.00727,12.7473,21.75456,21.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2005,63.5,317.01617,16.64581,2.0,15203260.0,8.76778,12.44229,21.21007,19.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2006,59.3,219.3946,18.27464,8.0,16971888.0,9.09584,13.85106,22.9469,26.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2007,63.83,295.85,15.84122,2.0,15218862.0,8.37976,11.76056,20.14032,11.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2008,63.8,251.81996,16.39958,1.0,15221277.0,8.62603,12.23092,20.85695,18.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2009,64.29,208.85072,17.73994,1.0,16385703.0,9.22746,13.19846,22.42592,9.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2010,59.12,348.75995,16.49587,8.0,15145613.0,8.7498,12.09228,20.84209,15.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2011,63.32,253.66844,16.94497,4.0,15578106.0,8.96344,12.63416,21.59761,18.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2012,78.95,169.90923,17.4666,4.0,16492698.0,9.61924,12.62799,22.24723,16.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2013,74.01,253.80457,17.49455,5.0,16395129.0,9.40012,12.67326,22.07338,34.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2014,71.99,308.7538,16.87983,2.0,15035942.0,8.24626,12.87867,21.12493,8.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2015,54.87,131.08308,18.62886,20.0,16705610.0,10.2262,13.43595,23.66215,21.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2016,71.56,203.52155,18.24896,2.0,16876290.0,9.79661,13.32169,23.1183,14.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09576,2017,76.22,293.79074,16.80979,2.0,15489278.0,8.68639,12.64611,21.3325,6.0,Bayern,49.20324494771904,11.122785755725156,416.8662560296776,43.01612137881482
09577,1979,49.12,228.8326,15.13743,0.0,14230937.0,8.07228,11.24422,19.3165,13.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1980,45.64,255.54607,15.51053,0.0,14040994.0,7.88257,11.74947,19.63204,17.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1981,53.78,281.8965,16.00154,0.0,13957434.0,7.89914,12.23439,20.13354,9.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1982,50.8,284.82437,17.14737,0.0,15114832.0,8.86701,12.89876,21.76578,25.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1983,40.43,200.78606,17.74935,7.0,16271754.0,9.90221,12.89214,22.79435,15.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1984,52.07,291.99127,15.06675,2.0,14534806.0,7.93757,11.30985,19.24742,29.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1985,50.09,182.01134,16.31941,1.0,16123964.0,9.45906,11.78894,21.24799,24.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1986,53.34,244.41171,15.35655,1.0,15149535.0,8.8627,11.04751,19.91021,22.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1987,48.32,283.8678,16.31685,0.0,14376451.0,7.80646,12.65402,20.46048,27.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1989,50.54,258.87875,16.21191,1.0,15030174.0,8.21715,12.42194,20.63909,4.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1990,52.66,197.8452,15.71224,1.0,16055080.0,9.17866,11.26499,20.44365,7.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1991,48.3,154.24086,17.41144,2.0,16506465.0,9.28037,12.8325,22.11286,8.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1992,53.58,174.85736,17.37893,7.0,15749027.0,8.94993,13.05598,22.00591,17.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1993,58.07,288.1926,15.30008,0.0,15622424.0,8.43496,11.28507,19.72003,23.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1994,51.31,260.45355,17.92696,7.0,16530970.0,8.6264,13.78695,22.41335,11.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1995,49.61,260.7335,16.7233,4.0,16363616.0,8.28994,12.76773,21.05767,26.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1996,54.52,288.33304,14.49442,0.0,14687331.0,7.784,10.82212,18.60613,32.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1997,53.35,179.04652,16.85319,0.0,16296028.0,9.75979,12.16005,21.91984,11.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
09577,1998,59.47,258.53473,15.87882,7.0,14052232.0,8.46455,11.78208,20.24663,16.0,Bayern,49.03301667167045,10.894086971591687,490.3084003469995,45.34564951930825
