year,district_no,kreisYield,Super_Ensemble_pred,Predicted_Best_Model,Prob_Hybrid_XGB,Prob_Native_Ensemble,Prob_Robust_Linear,Prob_Statistical_Trend,Prob_V31_Solar_Gated
2001,16062,516.0,504.72424713421907,Robust_Linear,0.12936912,0.014514996,0.7357593,0.11179159,0.008564962
2002,16062,524.1,527.6336656368561,Hybrid_XGB,0.36721158,0.02725909,0.2369161,0.35777366,0.010839576
2003,16062,500.2,531.3876324472025,Hybrid_XGB,0.45514035,0.017014174,0.114454426,0.40636837,0.0070226816
2004,16062,538.8,525.1784098542178,Statistical_Trend,0.29551032,0.02319485,0.14525595,0.52701336,0.009025482
2005,16062,551.7,538.293659383356,Statistical_Trend,0.18909936,0.102449685,0.1548667,0.54504275,0.00854148
2006,16062,449.4,557.7753217525332,Robust_Linear,0.30483854,0.27631468,0.32825723,0.082292214,0.0082973335
2007,16062,574.9,559.8622456891803,Robust_Linear,0.15881383,0.07216238,0.70352596,0.056973323,0.008524517
2008,16062,513.7,531.4745358976257,Statistical_Trend,0.09100865,0.41864717,0.050299075,0.43105155,0.008993591
2009,16062,671.3,556.9925821711178,Robust_Linear,0.21385871,0.05545015,0.6354158,0.087598816,0.007676472
2010,16062,622.2,587.2202598902893,Hybrid_XGB,0.3594473,0.3166847,0.18859638,0.118857555,0.016414084
2011,16062,616.6,663.3885490213102,V31_Solar_Gated,0.0677597,0.049196463,0.08156108,0.07076072,0.730722
2012,16062,624.5,645.7605023743808,Robust_Linear,0.2607829,0.11982258,0.50193304,0.108131826,0.009329683
2013,16062,644.2,654.2414849675182,Statistical_Trend,0.05269499,0.02301912,0.10023345,0.70741045,0.11664202
2014,16062,751.1,703.9128047657944,V31_Solar_Gated,0.06798957,0.02344008,0.07209574,0.0335258,0.80294883
2015,16062,463.8,696.9805153212031,Native_Ensemble,0.24103177,0.36249804,0.24443248,0.12100526,0.031032497
2016,16062,606.6,672.1957435331836,Robust_Linear,0.12214747,0.20130363,0.6183183,0.051983066,0.0062475153
2017,16062,753.6,664.7671606601335,Robust_Linear,0.12692872,0.05542091,0.6822049,0.1281692,0.007276259
2018,16062,433.7,582.4470217259553,V31_Solar_Gated,0.11657491,0.11297575,0.17334132,0.051751252,0.5453568
2019,16062,715.3,662.2399073106467,Robust_Linear,0.11368821,0.13432118,0.69121695,0.054077517,0.0066961404
2020,16062,698.0,596.1340680072802,Statistical_Trend,0.15310271,0.27348736,0.057132214,0.5088962,0.007381573
2021,16062,660.1,685.3655051697918,Robust_Linear,0.15999784,0.072992235,0.56759346,0.19061148,0.008804948
2022,16062,545.0,714.3374995959912,Robust_Linear,0.22354102,0.08142558,0.62289286,0.06320423,0.008936316
2023,16062,703.7,693.9739209154171,Robust_Linear,0.15278932,0.06562615,0.71379066,0.059511837,0.00828198
2024,16062,766.8,628.814098518026,Native_Ensemble,0.22964838,0.43486398,0.11086487,0.21500678,0.009615937
2017,16063,812.8,811.9991688140846,Robust_Linear,0.25784644,0.1954547,0.41508308,0.113783784,0.017831916
2018,16063,665.7,764.4954380828331,V31_Solar_Gated,0.2210926,0.08752919,0.08801326,0.0629062,0.5404588
2019,16063,772.8,750.3714326308877,Robust_Linear,0.2023743,0.04444376,0.6926983,0.05419616,0.006287505
2020,16063,774.2,741.9964661479232,Native_Ensemble,0.28140655,0.38222024,0.068607315,0.25779516,0.009970846
2021,16063,791.6,792.0880200068556,Robust_Linear,0.27063146,0.049044937,0.6186703,0.054224964,0.007428388
2022,16063,712.2,789.1806514107982,Robust_Linear,0.368488,0.076010026,0.44527814,0.1005193,0.009704546
2000,16064,580.7,508.4837230411219,Statistical_Trend,0.068477586,0.0105862785,0.116591446,0.7493445,0.05500014
2001,16064,522.4,534.3951790297426,Robust_Linear,0.07520543,0.008839443,0.8497836,0.06095453,0.005217098
2002,16064,570.7,536.7119513739306,Statistical_Trend,0.30942076,0.018167391,0.15265274,0.47894588,0.040813223
2003,16064,523.6,564.2371951270943,Hybrid_XGB,0.4735688,0.013634138,0.15568346,0.32008773,0.037025925
2004,16064,545.6,549.4930390381509,Robust_Linear,0.31252903,0.022005823,0.3852284,0.26786885,0.01236781
2005,16064,561.3,557.0620989672194,Robust_Linear,0.22244254,0.08687629,0.51800567,0.16272087,0.009954558
2006,16064,573.3,568.9320601833414,Robust_Linear,0.31387874,0.04755092,0.5727103,0.05966386,0.006196249
2007,16064,581.8,589.7676731516526,Robust_Linear,0.3126268,0.06984633,0.45774674,0.14905958,0.010720554
2008,16064,562.1,570.1289425176,Statistical_Trend,0.095770665,0.35014957,0.061782345,0.4827338,0.009563645
2009,16064,654.3,587.5225169033922,Robust_Linear,0.2897953,0.065876976,0.5332566,0.09977903,0.011292175
2010,16064,604.4,612.4580134313914,Hybrid_XGB,0.37841892,0.08231187,0.25149634,0.09410993,0.19366293
2011,16064,658.8,656.071006593624,V31_Solar_Gated,0.06655113,0.025923576,0.27178517,0.04244025,0.5932998
2012,16064,612.2,659.0616446707174,Statistical_Trend,0.14008062,0.029721677,0.25974318,0.5657007,0.004753829
2013,16064,590.2,650.1061864375421,Statistical_Trend,0.07306019,0.03484246,0.18214074,0.7023927,0.00756392
2014,16064,768.0,662.4035878798393,V31_Solar_Gated,0.08951387,0.044135794,0.346946,0.054182556,0.46522182
2015,16064,564.6,702.2853734933379,Robust_Linear,0.26586658,0.09524977,0.557524,0.07342536,0.007934294
2016,16064,615.3,691.1520481398228,Robust_Linear,0.2176746,0.061513476,0.65510833,0.05147589,0.014227757
2017,16064,722.7,675.1722701951477,Robust_Linear,0.1839133,0.056155525,0.6969611,0.05523916,0.0077308877
2018,16064,514.4,561.1406449790501,V31_Solar_Gated,0.08835112,0.022785954,0.10919211,0.037802972,0.74186784
2019,16064,660.3,674.814975865088,Robust_Linear,0.11331482,0.0399852,0.690937,0.1495985,0.006164476
2020,16064,662.8,613.9099524960022,Statistical_Trend,0.116321415,0.24880421,0.059991844,0.5664647,0.008417816
2021,16064,733.2,695.5970933476679,Robust_Linear,0.12480078,0.0650134,0.7486516,0.054312624,0.007221545
2022,16064,672.6,692.1490586962733,Robust_Linear,0.28394097,0.19402793,0.4107917,0.09993978,0.0112995785
2023,16064,757.4,703.6744987024593,Robust_Linear,0.2478266,0.06921044,0.58393055,0.09032405,0.0087083215
2024,16064,892.6,694.8216823501803,Native_Ensemble,0.34257266,0.39687625,0.095000096,0.15567304,0.009877927
2000,16065,547.9,506.6216120831672,Statistical_Trend,0.0840988,0.011076531,0.12544072,0.7221652,0.057218798
2001,16065,507.3,526.5818735753281,Robust_Linear,0.1245638,0.013103817,0.77203476,0.08321954,0.007078068
2002,16065,514.9,524.9137932144248,Statistical_Trend,0.3157902,0.018674772,0.15105407,0.46892014,0.045560766
2003,16065,495.7,525.9039736448433,Hybrid_XGB,0.5267918,0.013854067,0.287718,0.13408089,0.037555188
2004,16065,512.7,532.8431227805263,Robust_Linear,0.20306353,0.014200645,0.65915114,0.11635935,0.007225354
2005,16065,521.1,528.4980997183147,Robust_Linear,0.23547943,0.07069724,0.5044616,0.17862262,0.010739122
2006,16065,502.0,543.2944488990461,Robust_Linear,0.25956663,0.06154701,0.6178361,0.05323493,0.007815366
2007,16065,584.8,573.1721987725773,Robust_Linear,0.1701617,0.01817143,0.6818985,0.12125966,0.00850877
2008,16065,533.2,545.2557533405193,Native_Ensemble,0.2596586,0.35705492,0.08247741,0.2915121,0.0092969835
2009,16065,641.4,572.6902523321028,Robust_Linear,0.24158505,0.061179273,0.6288173,0.059938256,0.008480072
2010,16065,567.9,580.9821141594543,Hybrid_XGB,0.4300527,0.26096207,0.18744466,0.10992894,0.011611627
2011,16065,651.6,626.342405567794,V31_Solar_Gated,0.08970746,0.03154446,0.19107114,0.05473927,0.63293767
2012,16065,617.1,641.9826041704779,Statistical_Trend,0.15444902,0.03751365,0.15159534,0.65145046,0.004991551
2013,16065,558.6,645.6323179663184,Statistical_Trend,0.081345566,0.035428345,0.14252731,0.73473793,0.005960854
2014,16065,755.8,651.7766090559414,V31_Solar_Gated,0.078777984,0.027097454,0.111638814,0.047508866,0.73497695
2015,16065,608.1,692.4871086461231,Robust_Linear,0.36705106,0.11289202,0.43892092,0.07227101,0.008864971
2016,16065,582.3,681.8735969974194,Statistical_Trend,0.17473498,0.040930483,0.3372772,0.43797904,0.009078278
2017,16065,705.0,663.394062662588,Robust_Linear,0.15775676,0.20561233,0.46811438,0.16116112,0.0073553333
2018,16065,503.5,564.7344558699192,V31_Solar_Gated,0.113906756,0.029342849,0.11904652,0.040308315,0.69739556
2019,16065,494.5,662.0407721690787,Robust_Linear,0.104046665,0.23205131,0.6131384,0.04452251,0.00624115
2020,16065,646.1,547.2044141709205,Statistical_Trend,0.123860694,0.2266027,0.06614308,0.5755489,0.007844606
2021,16065,767.7,668.3984948870609,Robust_Linear,0.12924299,0.057128582,0.767732,0.034661084,0.011235243
2022,16065,631.7,678.8098932685576,Robust_Linear,0.3780974,0.09466423,0.40784258,0.107317634,0.012078133
2023,16065,758.2,687.1856100549993,Robust_Linear,0.18352114,0.074994326,0.6513051,0.08131973,0.008859784
2024,16065,780.0,684.9239345851847,Native_Ensemble,0.30831578,0.44182765,0.09923675,0.1409151,0.009704772
2000,16066,498.6,497.81661822262004,Statistical_Trend,0.07315044,0.013586978,0.10368331,0.8019139,0.0076654493
2001,16066,497.5,510.0965353303838,Robust_Linear,0.2726171,0.015963543,0.5490463,0.15364504,0.008728005
2002,16066,558.1,508.19017767564446,Robust_Linear,0.35641962,0.01610915,0.40357822,0.18052045,0.043372527
2003,16066,418.2,527.044597416081,Hybrid_XGB,0.5560294,0.014308751,0.24945134,0.14373198,0.03647857
2004,16066,555.9,513.7098888662598,Robust_Linear,0.22357334,0.017239986,0.5479033,0.20137115,0.009912136
2005,16066,529.9,516.3909393768823,Robust_Linear,0.22598727,0.06939116,0.5582576,0.13506253,0.011301411
2006,16066,562.4,544.6689518347914,Robust_Linear,0.18292408,0.0512752,0.7013467,0.056291834,0.008162119
2007,16066,515.5,559.1642424039712,Robust_Linear,0.333339,0.09621157,0.43360424,0.12455061,0.012294564
2008,16066,534.8,533.8394493317525,Statistical_Trend,0.07581695,0.3399566,0.052158076,0.524199,0.007869324
2009,16066,604.1,563.4016569490713,Robust_Linear,0.2418363,0.050145715,0.6502431,0.05054476,0.007230137
2010,16066,638.5,573.3108408226693,Hybrid_XGB,0.3254763,0.053578094,0.28871763,0.058648687,0.27357933
2011,16066,654.1,635.9697047348532,V31_Solar_Gated,0.088415384,0.032638017,0.15663762,0.05788225,0.66442674
2012,16066,644.4,644.4224832425356,Robust_Linear,0.2043934,0.09252984,0.60279393,0.09281545,0.00746738
2013,16066,525.2,693.0740727093705,V31_Solar_Gated,0.15316398,0.0885209,0.22501937,0.050283216,0.48301253
2014,16066,726.9,674.5588048809763,V31_Solar_Gated,0.071431525,0.05232985,0.050643258,0.05078014,0.7748152
2015,16066,662.8,659.6530831605637,Robust_Linear,0.37240103,0.112303704,0.41933832,0.08676276,0.009194153
2016,16066,675.0,689.5544080082345,Statistical_Trend,0.235629,0.03617332,0.23885949,0.48028296,0.0090551665
2017,16066,619.2,688.6399409569398,Robust_Linear,0.25014415,0.114716075,0.54650676,0.08051696,0.008116086
2018,16066,582.8,581.0251812608626,V31_Solar_Gated,0.13788539,0.030555304,0.14425701,0.047410972,0.6398913
2019,16066,698.1,671.8736341172239,Robust_Linear,0.24457228,0.23965901,0.43283856,0.07552604,0.0074041826
2000,16067,569.8,521.009900694366,Statistical_Trend,0.0651902,0.012448559,0.13256548,0.75078434,0.039011475
2001,16067,515.1,551.3269217200295,Robust_Linear,0.26445016,0.026030108,0.36738876,0.32926843,0.012862574
2002,16067,547.6,535.6938337345758,Hybrid_XGB,0.40579298,0.016870657,0.32293135,0.20326869,0.051136266
2003,16067,482.5,564.8283460203022,Hybrid_XGB,0.45637447,0.013653532,0.33505502,0.12285181,0.07206518
2004,16067,514.7,549.2929388795892,Robust_Linear,0.1558505,0.01216247,0.70957077,0.11521541,0.0072008325
2005,16067,556.1,550.7588370834068,Robust_Linear,0.12041458,0.044269964,0.7777331,0.051292457,0.0062899548
2006,16067,569.0,562.5522712000363,Robust_Linear,0.19882354,0.042448465,0.7081211,0.044598605,0.006008262
2007,16067,604.2,599.1526703667853,Robust_Linear,0.15737939,0.07676018,0.60050154,0.15735303,0.008005872
2008,16067,550.7,579.4755297338911,Statistical_Trend,0.089747176,0.30506915,0.060873896,0.535194,0.009115728
2009,16067,615.5,585.0015469990313,Robust_Linear,0.2896995,0.07147623,0.5230282,0.10460721,0.011188794
2010,16067,571.2,602.2544567468882,Hybrid_XGB,0.44987994,0.099295564,0.14279081,0.080118746,0.2279149
2011,16067,665.9,626.2330911050552,V31_Solar_Gated,0.10002069,0.040609248,0.30452815,0.061700307,0.49314156
2012,16067,603.2,651.2914852994594,Statistical_Trend,0.14641741,0.030333458,0.29289892,0.52541035,0.0049398113
2013,16067,581.3,644.5369419378114,Statistical_Trend,0.040070225,0.027110584,0.15901092,0.62080616,0.1530021
2014,16067,851.9,650.5740238830206,V31_Solar_Gated,0.10906848,0.04335447,0.21798694,0.06660569,0.5629844
2015,16067,542.8,712.0587525871986,Robust_Linear,0.14660002,0.17706816,0.61215365,0.056992963,0.0071852976
2016,16067,653.6,701.7330786918079,Statistical_Trend,0.13483734,0.03555728,0.3898702,0.43147796,0.008257124
2017,16067,793.6,693.1296501047543,Robust_Linear,0.21046063,0.052630767,0.672954,0.0565117,0.007442833
2018,16067,568.7,596.7398039847772,V31_Solar_Gated,0.12016258,0.027272355,0.10746714,0.03893121,0.7061667
2019,16067,638.0,708.2879495474509,Robust_Linear,0.1476853,0.030619089,0.41831514,0.3978503,0.0055301916
2020,16067,589.8,649.80932725955,Native_Ensemble,0.24864075,0.46509412,0.07115086,0.20527047,0.009843738
2021,16067,721.5,705.2922214177029,Robust_Linear,0.110458694,0.0530491,0.7781014,0.051790845,0.006600002
2022,16067,601.2,690.4751140990954,Robust_Linear,0.32079783,0.12322394,0.45147872,0.09245642,0.012043134
2023,16067,763.4,708.74753583222,Robust_Linear,0.13117005,0.071695894,0.7247505,0.06461922,0.0077642933
2024,16067,828.2,660.6004642834043,Statistical_Trend,0.34003225,0.1631189,0.091342635,0.39530218,0.010204023
2000,16068,530.9,520.962863833461,Statistical_Trend,0.1157386,0.012504508,0.19605763,0.6684302,0.007269046
2001,16068,474.0,528.6774792958242,Robust_Linear,0.11997252,0.014877802,0.54999584,0.30772045,0.0074333353
2002,16068,512.9,505.23668190921927,Robust_Linear,0.3451332,0.01625775,0.3467207,0.25514546,0.036742885
2003,16068,465.9,522.2985340293232,Robust_Linear,0.34008944,0.018066479,0.45149276,0.180113,0.010238386
2004,16068,522.8,522.6219278421918,Robust_Linear,0.13291925,0.016506072,0.69309425,0.14993216,0.0075481934
2005,16068,541.1,527.9216609270184,Robust_Linear,0.1759977,0.051445115,0.69301426,0.07152009,0.008022784
2006,16068,508.0,528.1417120661816,Hybrid_XGB,0.44587952,0.058086082,0.40299484,0.08474404,0.008295466
2007,16068,543.4,564.4446933948781,Robust_Linear,0.15206671,0.055301286,0.6379226,0.14689612,0.007813263
2008,16068,506.7,524.6455890236258,Native_Ensemble,0.2888689,0.34182224,0.08529264,0.27477375,0.009242447
2009,16068,637.0,552.7212985177681,Robust_Linear,0.19865118,0.14470325,0.58943295,0.060717434,0.006495193
2010,16068,564.0,572.1384840995332,Robust_Linear,0.25727373,0.29475024,0.30966768,0.1232199,0.015088438
2011,16068,655.9,576.4759481426228,Robust_Linear,0.3091266,0.085627764,0.41807508,0.16054522,0.026625335
2012,16068,611.7,640.207553843038,Statistical_Trend,0.24476549,0.033106867,0.14442076,0.5724474,0.005259451
2013,16068,581.9,625.9830444383772,Hybrid_XGB,0.3601864,0.12187974,0.33049893,0.16564544,0.0217895
2014,16068,721.9,654.7270533010197,V31_Solar_Gated,0.095466085,0.035407748,0.13966623,0.036218964,0.69324094
2015,16068,586.1,679.76467438715,Robust_Linear,0.29652157,0.20297402,0.427732,0.05890641,0.013866006
2016,16068,619.3,670.5558256914153,Statistical_Trend,0.12435419,0.03476216,0.25126207,0.40833858,0.18128309
2017,16068,734.9,657.4749375004903,Robust_Linear,0.26134464,0.054029282,0.6085742,0.06781166,0.008240167
2018,16068,443.0,601.6927038206708,V31_Solar_Gated,0.10958299,0.028833512,0.085772984,0.038801454,0.7370091
2019,16068,461.1,626.1883725959372,Robust_Linear,0.09405529,0.046132654,0.47073817,0.04810402,0.3409699
2020,16068,596.0,517.0648950800052,Statistical_Trend,0.13407473,0.24324125,0.0439675,0.5710284,0.007688197
2021,16068,802.4,640.0239305180527,Robust_Linear,0.129824,0.05882093,0.7264714,0.074044965,0.010838616
2022,16068,535.2,645.938814778027,Hybrid_XGB,0.4140916,0.21133955,0.26598722,0.09556311,0.013018577
2023,16068,621.7,620.4733246800604,Robust_Linear,0.30136904,0.11385023,0.31984475,0.24834174,0.016594233
2024,16068,777.3,601.3181835068054,Native_Ensemble,0.2759563,0.42754504,0.091222405,0.1951199,0.010156373
2000,16069,582.5,446.58234166557827,Statistical_Trend,0.044427097,0.011732378,0.12623617,0.79570264,0.021901738
2001,16069,404.8,494.40365602349243,Robust_Linear,0.055065945,0.0059850733,0.8639944,0.07122201,0.0037325446
2002,16069,517.4,482.97401285955794,Statistical_Trend,0.22257705,0.02177627,0.14630352,0.60097635,0.00836679
2003,16069,364.3,488.937142766379,Hybrid_XGB,0.48767257,0.017594142,0.2087061,0.13182113,0.15420605
2004,16069,541.9,472.1400705006635,Robust_Linear,0.12363709,0.012586418,0.666172,0.18980506,0.0077993628
2005,16069,500.6,481.2747553834865,Robust_Linear,0.22910585,0.073611945,0.50716394,0.18039253,0.009725663
2006,16069,491.6,485.9010973833001,Hybrid_XGB,0.38366526,0.1311969,0.36210582,0.11537424,0.0076577705
2007,16069,527.4,518.3113630616647,Robust_Linear,0.25864825,0.07922731,0.30905205,0.13403182,0.21904066
2008,16069,488.5,504.3701707464305,Statistical_Trend,0.07789428,0.36881995,0.049821403,0.4960519,0.007412423
2009,16069,743.5,536.7448536420067,Robust_Linear,0.1563827,0.053383205,0.7297919,0.0527596,0.007682672
2011,16069,602.3,654.573727092101,V31_Solar_Gated,0.063526735,0.061714545,0.14767657,0.05570255,0.6713796
2012,16069,616.9,636.6677693992103,Robust_Linear,0.17203882,0.07312566,0.6475775,0.09810271,0.009155297
2013,16069,567.9,666.5913108920499,V31_Solar_Gated,0.09390788,0.079792105,0.31279704,0.06647036,0.4470326
2014,16069,576.7,666.6341995689633,V31_Solar_Gated,0.06428236,0.030843562,0.24155852,0.044627137,0.6186884
2015,16069,361.0,626.5523196381198,Robust_Linear,0.28687972,0.053841494,0.36271483,0.28906152,0.00750243
2016,16069,572.2,595.798551449891,Robust_Linear,0.10892537,0.050712537,0.54865223,0.04630097,0.24540883
2000,16070,506.2,542.588256513743,Statistical_Trend,0.0760395,0.014171413,0.1700331,0.73079056,0.008965504
2001,16070,458.3,547.5289860141972,Robust_Linear,0.25350344,0.015026428,0.5508835,0.17247291,0.008113683
2002,16070,469.9,503.35215151786707,Hybrid_XGB,0.45756635,0.016787818,0.3350546,0.15918292,0.03140818
2003,16070,389.2,529.0423228970241,Robust_Linear,0.41202283,0.014270847,0.49347243,0.06807454,0.012159419
2004,16070,501.2,503.1958090525939,Robust_Linear,0.09914286,0.016844938,0.72745126,0.13558942,0.020971505
2005,16070,493.2,500.37724122441443,Robust_Linear,0.19030334,0.09471322,0.54341656,0.15465483,0.016912032
2006,16070,520.8,510.48835746382395,Robust_Linear,0.16561401,0.06699389,0.59458137,0.16487071,0.007940065
2007,16070,519.5,550.1712209528929,Robust_Linear,0.20162874,0.069579154,0.5754565,0.14435111,0.008984491
2008,16070,565.1,497.70249500431595,Statistical_Trend,0.079117656,0.3938875,0.052815523,0.46580952,0.008369843
2009,16070,635.1,554.5571804279857,Robust_Linear,0.33995506,0.048132427,0.5425858,0.06217507,0.007151662
2010,16070,460.8,592.9888136706854,Robust_Linear,0.26179624,0.0921169,0.41510352,0.07318561,0.15779771
2011,16070,630.5,570.2565204384374,Robust_Linear,0.15342304,0.057402767,0.44073865,0.084514655,0.26392084
2012,16070,617.9,608.3872317594812,Statistical_Trend,0.17993091,0.039409094,0.33865264,0.43586358,0.006143775
2013,16070,538.8,627.7989024393761,Statistical_Trend,0.06644035,0.035723664,0.10785816,0.7173901,0.07258766
2014,16070,650.3,633.5478244814941,V31_Solar_Gated,0.09626591,0.02396364,0.08926906,0.04548866,0.74501276
2015,16070,435.0,637.5859823351607,Statistical_Trend,0.20589568,0.033007145,0.23500222,0.5206069,0.005488093
2017,16070,853.9,612.4018862804671,Robust_Linear,0.19537549,0.08083,0.5738282,0.14072202,0.009244268
